"date,time,abbreviation_canton,ncumul_conf,current_hosp,new_hosp,current_icu,ncumul_released,ncumul_deceased,nneg_test,num_isolated,total_vaccinations,first_doses,second_doses,third_doses,booster_first,booster_second,doses_delivered,source"
"2022-07-15,10:00,TG,126744,24,4,0,2799,697,279,,452679,175962,165538,1542,109231,406,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-16,10:00,TG,126863,25,3,0,2801,697,158,,452870,175964,165542,1542,109277,545,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-17,10:00,TG,126931,27,4,0,2803,697,101,,452870,175964,165542,1542,109277,545,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-18,10:00,TG,127219,22,1,1,2809,697,216,,452901,175964,165543,1542,109307,545,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-19,10:00,TG,127409,27,7,2,2811,697,225,,452945,175964,165544,1542,109350,545,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-20,10:00,TG,127532,27,5,2,2816,697,195,,453250,175969,165547,1542,109476,716,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-21,10:00,TG,127662,28,4,1,2819,697,185,,453318,175969,165547,1542,109544,716,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-22,10:00,TG,127809,24,5,2,2828,698,191,,453342,175969,165547,1542,109567,717,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-23,10:00,TG,127876,23,2,2,2831,698,118,,453502,175979,165549,1543,109592,839,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-24,10:00,TG,127923,28,7,4,2833,698,68,,453502,175979,165549,1543,109592,839,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-25,10:00,TG,128126,25,7,4,2843,698,189,,453532,175979,165549,1543,109622,839,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-26,10:00,TG,128267,28,6,4,2846,698,173,,453532,175979,165549,1543,109622,839,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-27,10:00,TG,128359,28,4,4,2850,698,147,,453877,175987,165556,1544,109710,1080,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-28,10:00,TG,128451,32,5,4,2851,698,131,,454054,175987,165556,1546,109785,1180,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-29,10:00,TG,128564,27,2,5,2858,699,101,,454162,175993,165557,1546,109822,1244,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-30,10:00,TG,128626,23,2,4,2864,699,122,,454243,175996,165560,1547,109852,1288,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-31,10:00,TG,128655,22,1,4,2866,700,55,,454243,175996,165560,1547,109852,1288,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-01,10:00,TG,128704,23,1,4,2866,700,65,,454243,175996,165560,1547,109852,1288,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-02,10:00,TG,128867,21,3,4,2871,701,132,,454328,175996,165561,1547,109876,1348,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-03,10:00,TG,128963,22,4,2,2874,701,156,,454509,175999,165569,1548,109922,1471,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-04,10:00,TG,129036,22,3,2,2877,701,131,,454571,175999,165569,1548,109976,1479,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-05,10:00,TG,129104,20,2,3,2881,702,147,,454588,176000,165569,1548,109992,1479,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-06,10:00,TG,129153,21,3,3,2883,702,93,,454671,176003,165571,1548,110025,1524,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-07,10:00,TG,129196,23,3,3,2884,702,60,,454671,176003,165571,1548,110025,1524,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-08,10:00,TG,129339,30,7,3,2884,702,137,,454674,176003,165571,1548,110028,1524,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-09,10:00,TG,129444,29,4,3,2889,702,180,,454806,176006,165571,1548,110077,1604,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-10,10:00,TG,129547,28,4,3,2894,702,149,,454963,176009,165576,1548,110168,1662,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-11,10:00,TG,129642,37,11,3,2896,702,137,,455022,176009,165576,1548,110226,1663,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-12,10:00,TG,129726,32,1,2,2902,702,160,,455202,176011,165577,1548,110300,1766,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-13,10:00,TG,129774,34,3,2,2903,702,64,,455246,176012,165578,1548,110315,1793,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-14,10:00,TG,129806,34,1,2,2904,702,52,,455246,176012,165578,1548,110315,1793,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-15,10:00,TG,129930,31,3,2,2910,702,167,,455397,176014,165578,1552,110337,1916,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-16,10:00,TG,130019,27,1,2,2915,703,128,,455589,176014,165578,1552,110367,2078,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-17,10:00,TG,130118,23,2,2,2921,703,147,,455773,176017,165579,1554,110413,2210,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-18,10:00,TG,130178,21,2,2,2925,703,115,,455933,176018,165579,1554,110470,2312,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-19,10:00,TG,130257,21,2,2,2927,703,134,,455983,176019,165579,1554,110512,2319,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-20,10:00,TG,130289,23,2,1,2927,703,91,,456047,176020,165587,1554,110539,2347,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-21,10:00,TG,130315,23,1,1,2928,703,33,,456047,176020,165587,1554,110539,2347,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-22,10:00,TG,130434,17,2,2,2936,703,120,,456131,176020,165587,1555,110557,2412,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-23,10:00,TG,130506,20,3,2,2936,703,151,,456159,176020,165587,1555,110585,2412,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-24,10:00,TG,130563,19,2,2,2939,703,149,,456270,176026,165592,1555,110641,2456,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-25,10:00,TG,130631,18,1,3,2941,703,137,,456301,176026,165592,1555,110672,2456,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-26,10:00,TG,130697,17,1,3,2943,703,123,,456331,176026,165594,1555,110700,2456,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-27,10:00,TG,130740,18,3,4,2945,703,112,,456368,176027,165598,1555,110715,2473,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-28,10:00,TG,130760,19,2,4,2946,703,40,,456368,176027,165598,1555,110715,2473,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-29,10:00,TG,130855,19,3,4,2949,703,117,,456517,176027,165601,1557,110739,2593,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-30,10:00,TG,130948,22,5,5,2951,703,133,,456532,176027,165601,1557,110754,2593,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-08-31,10:00,TG,131022,20,3,5,2956,703,133,,456735,176034,165606,1557,110810,2728,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-01,10:00,TG,131084,18,1,5,2959,703,126,,456747,176034,165606,1557,110822,2728,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-02,10:00,TG,131144,18,3,5,2962,703,158,,456787,176034,165607,1557,110861,2728,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-03,10:00,TG,131167,19,3,5,2964,703,80,,456853,176036,165609,1557,110885,2766,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-04,10:00,TG,131182,21,2,5,2964,703,47,,456853,176036,165609,1557,110885,2766,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-05,10:00,TG,131278,22,3,5,2966,703,132,,456924,176037,165609,1557,110906,2815,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-06,10:00,TG,131350,18,1,4,2971,703,143,,456952,176037,165609,1557,110930,2819,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-07,10:00,TG,131418,18,2,4,2973,703,149,,457084,176040,165615,1558,110975,2896,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-08,10:00,TG,131483,19,1,4,2973,703,137,,457096,176040,165615,1558,110987,2896,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-09,10:00,TG,131545,17,0,3,2975,703,137,,457126,176040,165615,1558,111017,2896,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-10,10:00,TG,131579,16,2,3,2978,704,89,,457159,176045,165617,1558,111030,2909,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-11,10:00,TG,131606,18,2,3,2978,704,54,,457159,176045,165617,1558,111030,2909,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-12,10:00,TG,131692,19,4,4,2981,704,143,,457175,176045,165617,1558,111043,2912,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-13,10:00,TG,131779,16,2,4,2986,704,155,,457195,176045,165617,1558,111056,2919,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-14,10:00,TG,131856,18,3,3,2987,704,132,,457258,176049,165623,1558,111065,2963,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-15,10:00,TG,131930,16,3,4,2992,704,137,,457279,176049,165623,1558,111077,2972,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-16,10:00,TG,131997,18,3,5,2993,704,128,,457290,176049,165624,1558,111077,2982,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-17,10:00,TG,132037,17,0,6,2994,704,83,,457323,176051,165624,1558,111102,2988,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-18,10:00,TG,132055,18,2,3,2995,705,45,,457323,176051,165624,1558,111102,2988,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-19,10:00,TG,132153,21,4,3,2996,706,185,,457343,176051,165624,1558,111111,2999,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-20,10:00,TG,132224,20,1,3,2998,706,129,,457354,176051,165624,1558,111119,3002,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-21,10:00,TG,132294,21,4,3,3001,706,142,,457400,176053,165626,1558,111144,3019,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-22,10:00,TG,132362,22,3,2,3003,706,156,,457421,176053,165626,1558,111148,3036,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-23,10:00,TG,132450,18,2,2,3010,707,146,,457439,176054,165626,1558,111150,3051,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-24,10:00,TG,132487,23,5,2,3010,707,91,,457456,176056,165628,1558,111157,3057,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-25,10:00,TG,132530,23,2,1,3012,707,49,,457456,176056,165628,1558,111157,3057,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-26,10:00,TG,132678,25,6,1,3016,707,188,,457456,176056,165628,1558,111157,3057,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-27,10:00,TG,132796,25,4,2,3020,707,185,,457464,176056,165628,1558,111162,3060,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-28,10:00,TG,132897,24,2,1,3023,707,189,,457535,176060,165632,1559,111176,3108,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-29,10:00,TG,133023,23,4,2,3028,707,174,,457541,176060,165632,1559,111180,3110,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-09-30,10:00,TG,133134,24,5,2,3032,707,169,,457563,176060,165632,1559,111181,3131,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-01,10:00,TG,133206,27,5,3,3034,707,90,,457595,176062,165634,1559,111194,3146,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-02,10:00,TG,133262,32,5,3,3034,707,67,,457595,176062,165634,1559,111194,3146,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-03,10:00,TG,133483,35,7,4,3038,707,204,,457597,176062,165634,1559,111195,3147,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-04,10:00,TG,133660,34,6,3,3045,707,210,,457599,176062,165634,1559,111197,3147,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-05,10:00,TG,133860,32,4,2,3051,708,232,,457652,176062,165636,1559,111203,3192,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-06,10:00,TG,134077,30,4,2,3057,708,247,,457673,176062,165636,1559,111210,3206,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-07,10:00,TG,134280,32,6,3,3061,708,240,,457692,176063,165636,1559,111212,3222,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-08,10:00,TG,134373,31,4,4,3066,708,157,,457739,176065,165638,1559,111231,3246,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-09,10:00,TG,134439,33,4,4,3068,708,78,,457739,176065,165638,1559,111231,3246,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-10,10:00,TG,134717,31,4,4,3074,708,222,,458846,176065,165639,1559,111280,4303,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-11,10:00,TG,134926,29,6,3,3082,708,260,,459885,176066,165640,1560,111316,5303,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-12,10:00,TG,135107,27,5,4,3089,708,221,,460878,176069,165641,1561,111354,6253,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-13,10:00,TG,135294,33,11,3,3094,709,225,,461710,176070,165641,1561,111377,7061,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-14,10:00,TG,135473,37,9,3,3099,709,215,,462686,176072,165642,1562,111472,7938,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-15,10:00,TG,135555,38,4,3,3102,709,127,,463317,176075,165645,1562,111504,8531,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-16,10:00,TG,135614,42,4,3,3102,709,68,,463681,176075,165645,1562,111517,8882,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-17,10:00,TG,135838,44,6,3,3106,709,212,,464305,176077,165645,1562,111546,9475,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-18,10:00,TG,136052,47,13,3,3116,710,209,,465131,176079,165647,1562,111589,10254,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-19,10:00,TG,136204,47,6,4,3122,711,231,,465369,176079,165648,1562,111596,10484,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-20,10:00,TG,136360,49,5,4,3125,711,222,,465670,176080,165648,1562,111634,10746,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-21,10:00,TG,136490,47,7,4,3134,712,172,,466259,176087,165650,1563,111682,11277,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-22,10:00,TG,136570,47,4,3,3138,713,101,,466708,176088,165651,1563,111699,11707,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-23,10:00,TG,136623,51,4,4,3138,713,70,,466873,176088,165651,1563,111699,11872,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-24,10:00,TG,136838,51,9,6,3147,713,208,,467084,176089,165652,1563,111734,12046,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-25,10:00,TG,137028,51,9,7,3156,713,221,,467591,176092,165654,1566,111789,12490,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-26,10:00,TG,137172,46,8,8,3169,714,184,,468435,176101,165654,1568,111893,13219,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-27,10:00,TG,137286,44,4,5,3175,716,199,,468976,176105,165654,1568,111950,13699,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-28,10:00,TG,137388,47,9,5,3181,716,171,,469641,176111,165655,1569,112015,14291,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-29,10:00,TG,137449,48,7,5,3187,717,95,,470024,176120,165655,1569,112035,14645,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-30,10:00,TG,137490,51,4,8,3188,717,45,,470173,176120,165655,1569,112035,14794,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-10-31,10:00,TG,137626,44,4,8,3199,718,174,,470318,176120,165655,1569,112057,14917,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-01,10:00,TG,137744,41,1,7,3203,718,197,,470634,176127,165656,1569,112079,15203,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-02,10:00,TG,137854,41,6,7,3209,718,167,,471215,176130,165657,1569,112102,15757,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-03,10:00,TG,137948,36,2,6,3216,719,149,,471595,176130,165658,1570,112180,16057,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-04,10:00,TG,138045,31,4,6,3225,719,174,,472028,176141,165659,1579,112370,16279,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-05,10:00,TG,138086,33,3,6,3226,719,90,,472501,176155,165659,1591,112462,16634,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-06,10:00,TG,138108,36,3,5,3226,719,55,,472571,176155,165659,1591,112462,16704,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-07,10:00,TG,138268,36,3,5,3229,719,220,,472722,176155,165659,1591,112473,16844,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-08,10:00,TG,138375,39,10,5,3236,719,214,,473093,176160,165661,1592,112569,17111,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-09,10:00,TG,138473,36,2,5,3241,719,289,,473561,176164,165662,1595,112645,17495,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-10,10:00,TG,138557,36,6,3,3247,719,216,,473869,176164,165662,1595,112689,17759,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-11,10:00,TG,138649,37,8,5,3254,719,186,,474305,176169,165665,1597,112789,18085,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-12,10:00,TG,138686,38,3,5,3256,720,87,,474638,176172,165666,1600,112826,18374,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-13,10:00,TG,138723,41,5,7,3258,720,56,,474694,176172,165666,1600,112826,18430,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-14,10:00,TG,138843,37,4,7,3266,720,196,,474794,176172,165666,1600,112828,18528,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-15,10:00,TG,138929,34,2,7,3271,720,173,,474881,176172,165666,1600,112862,18581,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-16,10:00,TG,139018,35,4,7,3274,720,157,,475243,176184,165667,1606,112948,18838,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-17,10:00,TG,139110,37,5,6,3277,720,168,,475537,176184,165672,1611,113010,19060,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-18,10:00,TG,139187,32,5,7,3287,720,159,,475907,176188,165676,1619,113097,19327,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-19,10:00,TG,139228,33,3,7,3289,720,93,,476174,176190,165678,1621,113142,19543,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-20,10:00,TG,139254,35,2,5,3289,720,64,,476229,176190,165678,1621,113142,19598,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-21,10:00,TG,139376,33,5,4,3296,721,191,,476287,176190,165679,1621,113146,19651,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-22,10:00,TG,139473,34,6,4,3301,721,194,,476474,176191,165679,1621,113161,19822,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-23,10:00,TG,139568,31,3,4,3307,722,171,,476770,176195,165684,1626,113218,20047,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-24,10:00,TG,139634,32,5,3,3311,723,171,,476943,176195,165685,1626,113243,20194,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-25,10:00,TG,139700,34,4,3,3313,723,129,,477216,176195,165688,1632,113299,20402,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-26,10:00,TG,139724,36,3,4,3314,723,93,,477375,176198,165688,1632,113321,20536,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-27,10:00,TG,139743,39,3,4,3314,723,43,,477410,176198,165688,1632,113321,20571,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-28,10:00,TG,139833,38,4,5,3319,723,180,,477496,176198,165688,1632,113324,20654,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-29,10:00,TG,139915,40,5,6,3322,723,160,,477573,176198,165688,1632,113351,20704,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-11-30,10:00,TG,139990,39,4,5,3327,723,171,,477966,176199,165690,1634,113462,20981,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-01,10:00,TG,140059,36,3,5,3333,723,178,,478206,176199,165692,1636,113492,21187,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-02,10:00,TG,140111,32,2,4,3339,723,124,,478383,176199,165694,1638,113526,21326,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-03,10:00,TG,140140,32,5,4,3344,723,79,,478549,176204,165697,1639,113583,21426,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-04,10:00,TG,140158,35,5,4,3346,723,50,,478630,176204,165697,1639,113583,21507,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-05,10:00,TG,140230,40,7,4,3348,723,156,,478764,176204,165697,1639,113591,21633,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-06,10:00,TG,140301,39,6,3,3355,723,139,,478789,176204,165697,1639,113592,21657,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-07,10:00,TG,140362,40,6,2,3360,723,157,,479112,176210,165697,1642,113665,21898,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-08,10:00,TG,140402,41,4,2,3363,723,158,,479322,176210,165698,1643,113700,22071,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-09,10:00,TG,140449,35,2,3,3371,723,119,,479359,176210,165698,1643,113711,22097,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-10,10:00,TG,140475,41,7,3,3372,723,70,,479515,176214,165700,1646,113757,22198,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-11,10:00,TG,140487,46,6,4,3373,723,46,,479571,176214,165700,1646,113757,22254,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-12,10:00,TG,140572,55,10,4,3374,723,154,,479630,176214,165700,1646,113761,22309,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-13,10:00,TG,140621,50,3,4,3382,723,118,,479776,176214,165700,1646,113787,22429,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-14,10:00,TG,140681,47,3,4,3388,723,149,,479936,176215,165705,1650,113846,22520,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-15,10:00,TG,140724,47,5,6,3393,724,124,,480126,176215,165705,1650,113862,22694,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-16,10:00,TG,140779,45,4,5,3399,724,137,,480146,176215,165705,1650,113862,22714,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-17,10:00,TG,140796,44,2,3,3402,725,90,,480256,176216,165708,1653,113888,22791,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-18,10:00,TG,140808,47,5,3,3404,725,65,,480294,176216,165708,1653,113888,22829,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-19,10:00,TG,140874,46,4,4,3409,725,164,,480353,176216,165708,1653,113892,22884,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-20,10:00,TG,140923,46,8,4,3417,725,170,,480459,176216,165708,1653,113896,22986,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-21,10:00,TG,140960,45,3,4,3421,726,180,,480595,176234,165708,1654,113933,23066,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-12-22,10:00,TG,140999,43,5,3,3428,726,150,,480642,176234,165708,1654,113937,23109,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
